CATEG,,,ALL,,SOURCE,
A,B,C,468,,COCA:2012:ACAD ArtJournal,"  0%:  / 100  of a project like Queer Pier? # * Do you understand the form of your contribution to be shaped by particular ideas of queerness (for instance, debates on normativity, assimilation, decolonization, and gender self-determination Queer Pier--or aspects of your practice more broadly--informed by '' queer '' methods? To what extent does the queer content of a project inform content of a project inform your choice of form and style? # * What questions of affect emerge for you, with regards to archival practices? What feelings or responses might converge around the importance of archives for affirmation, recognition, and"
A,B,C,469,,COCA:2012:ACAD ArtJournal,"  0%:  / 100  project was in December 2010. After months of planning, we finally were able to unveil the project and celebrate with people who packed FIERCE's offices in Chelsea. Outside it was cold, but inside we were a sense of amazement--like, we did it, the Queer Pier project, but also, more important, the act of reclaiming the the act of reclaiming the piers and the West Village as a refuge for queer youth of color. This work is never done, as the threats of gentrification, police harassment, poverty, and disease still haunt the lives of FIERCE's"
A,B,C,470,,COCA:2012:ACAD ArtJournal,"  0%:  / 100  packed FIERCE's offices in Chelsea. Outside it was cold, but inside we were warmed by good will and even a sense of amazement--like, we did it, the Queer Pier project, but also, more the piers and the West Village as a refuge for queer youth of color. This work is never done, as the threats of , as the threats of gentrification, police harassment, poverty, and disease still haunt the lives of FIERCE's core constituency. Still, that night was hopeful and full of light, and in true FIERCE fashion, I found a date"
A,B,C,471,,COCA:2012:ACAD ArtJournal,"  0%:  / 100  choice of form and style? # * What questions of affect emerge for you, with regards to archival practices? What feelings or responses might converge around the importance of archives for affirmation, recognition, and identification , archival, or social justice in orientation? What queer and racialized feelings or questions have emerged around archival practices and rights of ownership practices and rights of ownership and reproduction, property and intellectual property, and questions of access such as permissions and restrictions? # A. Naomi Jackson # Queer Pier # The Christopher Street piers were half-empty the night I had an intense flirtation with"
A,B,C,472,,COCA:2012:ACAD ArtJournal,"  0%:  / 100  and identification, in work that is artistic, archival, or social justice in orientation? What queer and racialized feelings or questions have emerged around archival practices and rights of ownership and reproduction, property and intellectual property as permissions and restrictions? # A. Naomi Jackson # Queer Pier # The Christopher Street piers were half-empty the night I had an intense night I had an intense flirtation with a bio boy who told me he did n't usually like girls, but he liked me. We kissed, pulling back our puffy down collars so our lips could meet. We both said we would"
A,B,C,473,,COCA:2012:ACAD ArtJournal,"  0%:  / 100  led to conversations with other FIERCE board, staff, and members about how we might use the occasion of FIERCE's tenth anniversary of organizing in the West Village as a springboard for art projects and documentation of the 's work there. # My primary role in the Queer Pier project was raising money. At a meeting with Darren Walker at the with Darren Walker at the Rockefeller Foundation in the fall of 2010,1 found myself in the uncomfortable position of directly asking him for money as a kind of fire-starter for the Queer Pier project. The relief and sense of buoyancy from Walker's """
A,B,C,474,,COCA:2012:ACAD ArtJournal,"  0%:  / 100  of the piers and FIERCE's work there. # My primary role in the Queer Pier project was raising money. At a meeting with Darren Walker at the Rockefeller Foundation in the fall of 2010,1 found myself in him for money as a kind of fire-starter for the Queer Pier project. The relief and sense of buoyancy from Walker's '' yes from Walker's "" yes "" reminded me that I was not asking for charity. Instead, I was giving him an opportunity to affirm his commitment to rights to self-determination for queer youth of color and their access to public space. The"
A,B,C,475,,COCA:2012:ACAD ArtJournal,"  0%:  / 100  of directly asking him for money as a kind of fire-starter for the Queer Pier project. The relief and sense of buoyancy from Walker's "" yes "" reminded me that I was not asking for charity. Instead opportunity to affirm his commitment to rights to self-determination for queer youth of color and their access to public space. The money that we . The money that we raised afterward from Open Society Foundations and others was an invitation to underwrite, yes, but, more important, to be a part of a community claiming its right to thrive. # The launch event for the"
A,B,C,476,,COCA:2012:ACAD ArtJournal,"  0%:  / 100  for queer youth of color and their access to public space. The money that we raised afterward from Open Society Foundations and others was an invitation to underwrite, yes, but, more important, to be a right to thrive. # The launch event for the Queer Pier project was in December 2010. After months of planning, we finally of planning, we finally were able to unveil the project and celebrate with people who packed FIERCE's offices in Chelsea. Outside it was cold, but inside we were warmed by good will and even a sense of amazement--like, we did"
A,B,C,477,,COCA:2012:ACAD ArtJournal,"  0%:  / 100  its adjacent neighborhoods in New York City.4 We are particularly concerned with neoliberal forms of spatial inequality in the zoning and policing of Manhattan's West Side, and how experimental art as well gay and trans liberation efforts have collaborating with FIERCE's campaign for a youth center through Queer Pier, Parallel Lines hoped to touch the complex histories of queer and sexual histories of queer and sexual sites at the piers, in the meatpacking district, and in the Chelsea neighborhood. Against their memorialization, we wanted to support ongoing claims to space by queer youth of color, and to refuse the melancholia of"
A,B,C,478,,COCA:2012:ACAD ArtJournal,"  0%:  / 100  neoliberal forms of spatial inequality in the zoning and policing of Manhattan's West Side, and how experimental art as well gay and trans liberation efforts have reimagined rights to space. In collaborating with FIERCE's campaign for , Parallel Lines hoped to touch the complex histories of queer and sexual sites at the piers, in the meatpacking district, and in meatpacking district, and in the Chelsea neighborhood. Against their memorialization, we wanted to support ongoing claims to space by queer youth of color, and to refuse the melancholia of spatial annexation by conservative, capitalist interests. # In our work"
A,B,C,479,,COCA:2012:ACAD ArtJournal,"  0%:  / 100  . In collaborating with FIERCE's campaign for a youth center through Queer Pier, Parallel Lines hoped to touch the complex histories of queer and sexual sites at the piers, in the meatpacking district, and in the , we wanted to support ongoing claims to space by queer youth of color, and to refuse the melancholia of spatial annexation by conservative of spatial annexation by conservative, capitalist interests. # In our work with FIERCE, Parallel Lines quickly focused on the organization's West Village walking tours, during which members and staff narrate legendary and organizational queer history at venues that are both"
A,B,C,480,,COCA:2012:ACAD ArtJournal,"  0%:  / 100  wanted to support ongoing claims to space by queer youth of color, and to refuse the melancholia of spatial annexation by conservative, capitalist interests. # In our work with FIERCE, Parallel Lines quickly focused on the , during which members and staff narrate legendary and organizational queer history at venues that are both present (for example, the Stonewall Inn example, the Stonewall Inn bar) and absent (the Neutral Zone youth drop-in center). To us, the tour performatively produced projections of space and an axis for identification through different positions of listening and speaking. As the members read"
A,B,C,481,,COCA:2012:ACAD ArtJournal,"  0%:  / 100  of the Parallel Lines members are nonetheless present--particularly for those operating the stabilizing Steadicam mount--in framing images and choreographing multiple bodies. Some of us edited the resulting sequence; all of us commented. We moved many elements, # Ginger Brooks Takahashi # Some Answers to FIERCE and Queer Pier # Artists, wanderers, and queers have been drawn to the piers been drawn to the piers on the West Side of New York for some time, for generations in fact. I have related to the piers as liminal spaces, of which there are fewer and fewer in New York City as revitalization plans"
