CATEG,,,ALL,,SOURCE,
A,B,C,529,,COCA:2018:TV Trust,"  0%:  / 100  is no competition. Spending the night with a woman is easy. And I do like sexual variety. But with whom does one spend the day? The long, long day. Now that... is the one woman for me. He certainly runs like a queer. Oh, God. Girls, come here. Belinda, come here . Belinda, come here. Help! Get off! Oh, no, look at that. Ow! Oh, my. Oh. Hmm? I know. No. Hmm? Mamma mia... How' bout a cigarette?"
A,B,C,530,,COCA:2017:TV When We Rise,"  0%:  / 100  with men. You can tell us. We'll be discreet. Get away from me. Both of you. Is that what you do to all your kids? You give them things, and you try bitch? - Daniel... - I'm not a queer! You ain't doing me, and I ain't doing you. ai n't doing you. I'm sorry. We're... We're sorry. We do n't want anything from you. [Coughing] I do have experience with this, you know. Being gay and black? Those ideas do n't exist"
A,B,C,531,,COCA:2017:TV Prison Break,"  0%:  / 100  . All this running is pointless. Do you know what they will do to me here, away from seeing eyes? I ca n't. I wo n't let that happen. Do you understand? I wo . Sid. I'm not giving up. And queer or no, you're not, either. They're in the wrong They're in the wrong. Not you. What are you gon na do with that?? I've paid my dues?? Time after time?? I've served my sentence?? But committed no crime...? Michael"
A,B,C,532,,COCA:2017:TV I'm Dying Up Here,"  0%:  / 100  it does n't, get the fuck out.' Cause you do n't care enough. There it is. - You know what? - Fantastic. That's a mother_fucking two-thirty in the morning pancake speech right fuck you. Oh, man, if you were queer, I would just suck your dick right now. So beautiful. You . So beautiful. You know what? I'll do it. - Uh-uh, uh-uh. - Let me in there. - I'm going in. - Get that dick. Oh! Can I just enjoy my plate of latkes"
A,B,C,533,,COCA:2016:TV Ray Donovan,"  0%:  / 100  son. Yeah. Yeah, he goes with men. Uh, yeah, he goes with men. Yeah, he's gay. He's gay with men. Good. Thank you. What the fuck the county jail. We got to say Mick's queer. Hey, uh, Abs, can I ask you something? Yeah ask you something? Yeah. Do you think maybe you could watch Maria a little bit longer? What, like, for tonight or what? Maybe longer. Bunchy, I mean... She needs a mother right now, and..."
A,B,C,534,,COCA:2016:TV Girls,"  0%:  / 100  're like a poet. I guess I'm inspired. How you'd like to meet Zac Posen? I would love to meet Zac Posen. Okay. No, no, no. I do n't owe . You owe me the last 20 years, ya queer. You want me to prove to you I'm not queer? You 'm not queer? You want me to do more for you than I already do? Oh, please. What do you fucking do for me anyway? Dirty the dishes and leave your underwears around? - What's that? -"
A,B,C,535,,COCA:2016:TV Girls,"  0%:  / 100  you'd like to meet Zac Posen? I would love to meet Zac Posen. Okay. No, no, no. I do n't owe you a goddamn thing, Ruthie. You owe me the last You want me to prove to you I'm not queer? You want me to do more for you than I already do? than I already do? Oh, please. What do you fucking do for me anyway? Dirty the dishes and leave your underwears around? - What's that? - What? It sounded like a lady out there. So what"
A,B,C,536,,COCA:2017:TV Orange Is the New Black,"  0%:  / 100  to you that you're like this, [Piscatella]? Huh? What? Were you, uh, a pet-killing scourge of the cul-de-sac? Or was it more of a Drama of the Gifted Child situation? - [Piscatella] rage on you for being '' Little Desi the queer ''? Watch closely, Nichols,' cause you're gon na be you're gon na be contestant number two. Come on, man. I genuinely would love to understand how it is that a man gets to be this fucked up! - [Nicky_groans] - [Piper_grunting] [all_grunting] [Nicky] Come on! What's the"
A,B,C,537,,COCA:2016:TV The Real O'Neals,"  0%:  / 100  but my school wanted me to feel more at home, so they put together a gay straight alliance, which is, honestly, kind of great because I've been wanting to find a place where I can me. - He's here! - He's queer! Get used to it! - I was supposed to say that. supposed to say that. - [Scoffs] Is this... is this all... this is all of us? Am I the only "" G "" in the GSA? So far. Tell us everything. When you're hooking up, what"
A,B,C,538,,COCA:2015:TV Unbreakable Kimmy Sc...,"  0%:  / 100  , but this was your step mom??? s party? Yeah, well, bitches be trippin'. Hey, you respect your stepmom. She step gave birth to you. [gasps] Oh, no of day when actors photograph best, according to my queer cousin. I'll be back. You stay here. Last shot. here. Last shot. Action, genius.? Pinot Noir? What the WTF are you doing? I can explain. You're in The Matrix. [Titus], I should never have left... Oh, you're in The Matrix"
A,B,C,539,,COCA:2015:TV Outlander,"  0%:  / 100  ? - Oh, no. In fact, he would not look favorably upon me being here. Did he have something to do with my arrest? Ned? Here, take this usquebaugh, water of life tonight. Pass me that flask. He's a queer fellow, isn't he, that Ned Gowan? Well, he certainly ? Well, he certainly seems optimistic. You still do n't understand, do you? They mean to kill us. Drink tonight, Claire... for tomorrow our ashes will be scattered to the four winds. I am curious. Was"
A,B,C,540,,COCA:2015:TV Master of None,"  0%:  / 100  . One fig was a husband and a happy home and children, and another fig was a famous poet, and another fig was a brilliant professor, and another fig was Europe and Africa and South America, Socrates and Attila and a pack of other lovers with queer names and offbeat professions, and beyond and above these figs were many more these figs were many more figs I could n't quite make out. I saw myself sitting in the crotch of this fig tree, starving to death, just because I could n't make up my mind which of the figs I would choose"
A,B,C,541,,COCA:2015:TV Manhattan,"  0%:  / 100  - I'm fine. (piano_playing) Woman: Yes!? If you want to know who we are?? we are gentlemen of Japan?? on many a vase and jar?? on many we figure in lively paint?? our attitude's queer and quaint?? you're wrong if you think it ain't? think it ai n't?? oh?? Defer, defer?? to the lord high executioner?? defer, defer?? to the noble lord, to the noble lord?? to the lord high executioner? (Gongrings"
A,B,C,542,,COCA:2015:TV F Is for Family,"  0%:  / 100  - It's hilarious. Right? Yes. Yes! Everyone laugh at my wife's funny joke. Laugh, damn you! Sit down! Splifter time! Yah, mon, let's clean them ganja wan na go home. Where'd you get that queer album from, your Dad's asshole? It's the first double album 's the first double album I grabbed. Leave me alone. - Just busting you. - When I was little, my parents put this on every Sunday after dinner. Like they were Mr. and Mrs. Liberace or some shit"
A,B,C,543,,COCA:2015:TV Shameless,"  0%:  / 100  , park it in my neighborhood? Yeah, not unless you want it back fully stripped. Too much of a commitment, huh? Off-campus apartment, car. I got you something. Thank you. - Fossil. They tried to get me to engrave something queer like, '' Until The End Of Time. '' Or '' Make Every "" Or "" Make Every Second Count. "" Are you gon na date other people over the summer? Do n't know. You? I do n't know. I guess it's settled then. I guess so. Bye. [Rock_music]"
