CATEG,,,ALL,,SOURCE,
A,B,C,568,,COCA:2018:NEWS New York Times,"  0%:  / 100  "" Queers, Coffee & Donuts "" sidewalk cookouts, is a hub for those in Los Angeles). # "" We're big fans of MeMe's, "" said Jarry's Mr. Volger. "" That was saw articulated what it meant to be sort of a queer restaurant. '' # Mr. Volger, too, was at MeMe's Diner was at MeMe's Diner's party, and as the room began to swell and guests began to double-fist vegan peanut soft serve and Rainbow Kiss cocktails, the elusive concept of a "" queer restaurant "" began to crystallize. It was n't"
A,B,C,569,,COCA:2018:NEWS New York Times,"  0%:  / 100  . It is run by Alex Koones, 29, whom Ms. Alpern, of Queer Soup Night, credits with being one of the first to ignite the current dinner party craze. # On a recent Monday night greeting Bill Clark and Libby Willis at their monthly '' queer industry night, '' Family Meal. As owners of the self-described '' very of the self-described "" very, very gay "" MeMe's Diner in Prospect Heights, Brooklyn, Mr. Clark, 30, and Ms. Willis, 27, have become linchpins of the L.G.B.T.Q.-centric New York food community since opening in November 2017 ("
A,B,C,570,,COCA:2018:NEWS New York Times,"  0%:  / 100  we saw articulated what it meant to be sort of a queer restaurant. "" # Mr. Volger, too, was at MeMe's Diner's party, and as the room began to swell and guests began to Rainbow Kiss cocktails, the elusive concept of a '' queer restaurant '' began to crystallize. It wasn't about a particular type of about a particular type of cuisine (despite the rainbow sprinkles dusting the ice cream). It was n't about symbology or d? cor. It was about the people in the room: industry insiders and outsiders who had largely felt,"
A,B,C,571,,COCA:2018:NEWS New York Times,"  0%:  / 100  'd argue that it's a more adult work, ruefully aware that if children do n't grow up, it's not because they've been spirited away to some enchanted isle. # Mr. Alden's bouncy, to use a pirate's line, '' This is queer, '' as mischievous inspiration. It takes that Freudian nonsense about homosexuality as Freudian nonsense about homosexuality as developmentally immature and defiantly runs with it. (Flies with it?) Maybe this emphasis on queerness does n't work in every scene, but any interpretation that allows the choreographer Jack Ferver to chass? while wearing"
A,B,C,572,,COCA:2018:NEWS Washington Post,"  0%:  / 100  point to truths -- and they're also a lot of fun. # Exuberance and insight also turn up in WSC Avant Bard's slightly fitful "" Illyria, or What You Will, "" a "" Twelfth Night and Mitchell H? bert have set in an underground queer club in early 1980s Manhattan. H? bert directs the production, a directs the production, a 90-minute immersive medley of Shakespeare snippets, brash modern attitude and dance-hall musical hooks. # Hipster characters -- who represent various spots on the gender and sexuality spectra -- vamp, spar and carouse throughout the Gunston Arts Center"
A,B,C,573,,COCA:2018:ACAD Refuge,"  0%:  / 100  nationalism, and other mutually constitutive systems of oppression. # Post-colonial and transnational feminists argue that the language of gender oppression can help justify "" white, Western, and Christian racial and religious superiority "" when divorced from 7) The sexual and religious subordination of women and queer people in Muslim societies often becomes a pretext for anti-immigrant rhetoric and border control anti-immigrant rhetoric and border control in the West, (8) and humanitarian interventions in the Global South. (9) A feminist intersectional approach (emphasizing the interconnected nature of social identities and related power structures) is thus essential to debunk"
A,B,C,574,,COCA:2018:ACAD Refuge,"  0%:  / 100  how legislation and policy shape refugee life, (17) and debate the agency of refugees in responding to such governance. (18) Feminist scholars in particular effectively demonstrate the central role gender plays in the operation asylum mechanisms by situating the experiences of displaced women and queer people in politico-legal contexts. (19) Recent work on Syrian refugees maintains work on Syrian refugees maintains this focus on governance. While some scholars examine the regulation of Syrian refugees through global and national immigration regimes, (20) others point to political structures and ethnoreligious factors to explain regional responses to the current refugee"
A,B,C,575,,COCA:2018:ACAD Refuge,"  0%:  / 100  Do Muslim Women Need Saving? (Cambridge, ma: Harvard University Press, 2013); Paul Amar, The Security Archipelago: Human-Security States, Sexuality Politics, and the End of Neoliberalism (Durham, NC ). # (10) Karma R. Chavez, Queer Migration Politics: Activist Rhetoric and Coalitional Possibilities (Chicago: University of Illinois Chicago: University of Illinois Press, 2013); Jasbir K. Puar, Terrorist Assemblages: Homonationalism in Queer Times (Durham, NC: Duke University Press, 2007); David Valentine, Imagining Transgender: An Ethnography of a Category ("
A,B,C,576,,COCA:2018:ACAD Refuge,"  0%:  / 100  Politics, and the End of Neoliberalism (Durham, NC: Duke University Press, 2013). # (10) Karma R. Chavez, Queer Migration Politics: Activist Rhetoric and Coalitional Possibilities (Chicago: University ; Jasbir K. Puar, Terrorist Assemblages: Homonationalism in Queer Times (Durham, NC: Duke University Press, 2007); David , 2007); David Valentine, Imagining Transgender: An Ethnography of a Category (Durham, NC: Duke University Press, 2007). # (11) Dawn Chatty, Displacement and Dispossession in the Modern Middle East (Cambridge:"
A,B,C,577,,COCA:2018:ACAD Refuge,"  0%:  / 100  Gendering the International Asylum and Refugee Debate, 2nd ed. (London: London, 2015); Alison Mountz, "" Where Asylum-Seekers Wait: Feminist Counter-Topographies of Sites between States, "" Gender, Place & Culture ): 381-99; David A. B. Murray, '' Queer Forms: Producing Documentation in Sexual Orientation Refugee Cases, '' Anthropological Quarterly 89 , "" Anthropological Quarterly 89, no. 2 (2016): 465-84; Elena Fiddian-Qasmiyeh, The Ideal Refugees: Gender, Islam, and the Sahrawi Politics of Survival (New York: Syracuse University Press, 2014). # (20"
A,B,C,578,,COCA:2018:ACAD Girlhood Studies,"  0%:  / 100  Ethics 99 (2): 291-313. # Gonick, Marnina. 2006a. "" Between' Girl Power' and' Reviving Ophelia': Constituting the Neoliberal Girl Subject. "" NWSA Journal 18 (2): 43-54. '' Sugar and Spice and Something More than Nice? Queer Girls and Transformations of Social Exclusion. '' In Girlhood: Redefining the Limits Girlhood: Redefining the Limits, ed. Yasmin Jiwani, Claudia Mitchell and Claudia Steenbergen, 122-137. Montreal: Black Rose Books. # Gorham, Deborah. 1982. The Victorian Girl and the Feminine Ideal. London: Routledge. # Gottweis"
